"","latnum","longnum","town"
"293","56.8197222222222","-5.10527777777778","https://en.wikipedia.org/wiki/Fort_William,_Highland"
"294","56.4119444444444","-5.47194444444444","https://en.wikipedia.org/wiki/Oban"
"295","55.2383333333333","-4.85611111111111","https://en.wikipedia.org/wiki/Girvan"
"296","55.95","-4.765","https://en.wikipedia.org/wiki/Greenock"
"297","55.65","-3.18333333333333","https://en.wikipedia.org/wiki/Peebles"
"298","57.1377777777778","-2.18138888888889","https://en.wikipedia.org/wiki/Hazlehead,_Aberdeen"
"299","57.4716666666667","-4.22527777777778","https://en.wikipedia.org/wiki/Inverness"
"300","56.1108333333333","-3.1675","https://en.wikipedia.org/wiki/Kirkcaldy"
"301","58.9811111111111","-2.96","https://en.wikipedia.org/wiki/Kirkwall"
"302","55.675","-3.77694444444444","https://en.wikipedia.org/wiki/Lanark"
"303","55.8469444444444","-4.50194444444444","https://en.wikipedia.org/wiki/Linwood,_Renfrewshire"
"304","55.8833333333333","-3.51583333333333","https://en.wikipedia.org/wiki/Livingston,_West_Lothian"
"305","56.2","-3.41666666666667","https://en.wikipedia.org/wiki/Kinross"
"306","56.0027777777778","-2.51694444444444","https://en.wikipedia.org/wiki/Dunbar"
"307","56.1558333333333","-3.32333333333333","https://en.wikipedia.org/wiki/Lochore"
"308","55.945","-2.95388888888889","https://en.wikipedia.org/wiki/Tranent"
"309","56.7080555555556","-2.46694444444444","https://en.wikipedia.org/wiki/Montrose,_Angus"
"310","","","https://en.wikipedia.orgNA"
"311","56.0611111111111","-3.87111111111111","https://en.wikipedia.org/wiki/Plean"
"312","55.8247222222222","-4.3525","https://en.wikipedia.org/wiki/Pollok"
"313","55.9530555555556","-3.11388888888889","https://en.wikipedia.org/wiki/Portobello,_Edinburgh"
"314","55.8869444444444","-4.27027777777778","https://en.wikipedia.org/wiki/Ruchill"
"315","55.8830555555556","-4.22861111111111","https://en.wikipedia.org/wiki/Springburn"
"316","56.3402777777778","-2.79555555555556","https://en.wikipedia.org/wiki/St_Andrews"
"317","56.9638888888889","-2.21111111111111","https://en.wikipedia.org/wiki/Stonehaven"
"318","55.7838888888889","-3.98527777777778","https://en.wikipedia.org/wiki/Motherwell"
"319","58.5961111111111","-3.52111111111111","https://en.wikipedia.org/wiki/Thurso"
"320","","","https://en.wikipedia.orgNA"
"321","55.5333333333333","-4.66666666666667","https://en.wikipedia.org/wiki/Troon"
"322","55.8722222222222","-4.33166666666667","https://en.wikipedia.org/wiki/Whiteinch"
"323","55.8436111111111","-3.05","https://en.wikipedia.org/wiki/Gorebridge"
"324","51.6669444444444","-1.28305555555556","https://en.wikipedia.org/wiki/Abingdon-on-Thames"
"325","51.0577777777778","-1.30805555555556","https://en.wikipedia.org/wiki/Hampshire"
"326","51.0577777777778","-1.30805555555556","https://en.wikipedia.org/wiki/Hampshire"
"327","","","https://en.wikipedia.orgNA"
"328","","","https://en.wikipedia.orgNA"
"329","","","https://en.wikipedia.orgNA"
"330","","","https://en.wikipedia.orgNA"
"331","51.0577777777778","-1.30805555555556","https://en.wikipedia.org/wiki/Hampshire"
"332","","","https://en.wikipedia.orgNA"
"333","","","https://en.wikipedia.orgNA"
"334","","","https://en.wikipedia.orgNA"
"335","51.5361111111111","-0.547222222222222","https://en.wikipedia.org/wiki/Black_Park"
"336","","","https://en.wikipedia.orgNA"
"337","51.4161111111111","-0.748888888888889","https://en.wikipedia.org/wiki/Bracknell"
"338","","","https://en.wikipedia.orgNA"
"339","51.0577777777778","-1.30805555555556","https://en.wikipedia.org/wiki/Hampshire"
"340","","","https://en.wikipedia.orgNA"
"341","","","https://en.wikipedia.orgNA"
"342","","","https://en.wikipedia.orgNA"
"343","","","https://en.wikipedia.orgNA"
"344","","","https://en.wikipedia.orgNA"
"345","","","https://en.wikipedia.orgNA"
"346","","","https://en.wikipedia.orgNA"
"347","","","https://en.wikipedia.orgNA"
"348","51.4280555555556","-0.879444444444444","https://en.wikipedia.org/wiki/Winnersh"
"349","","","https://en.wikipedia.orgNA"
"350","","","https://en.wikipedia.orgNA"
"351","51.0577777777778","-1.30805555555556","https://en.wikipedia.org/wiki/Hampshire"
"352","51.0577777777778","-1.30805555555556","https://en.wikipedia.org/wiki/Hampshire"
"353","","","https://en.wikipedia.orgNA"
"354","51.3016666666667","-0.730555555555556","https://en.wikipedia.org/wiki/Frimley_Green"
"355","","","https://en.wikipedia.orgNA"
"356","","","https://en.wikipedia.orgNA"
"357","","","https://en.wikipedia.orgNA"
"358","","","https://en.wikipedia.orgNA"
"359","51.0577777777778","-1.30805555555556","https://en.wikipedia.org/wiki/Hampshire"
"360","51.4230555555555","-0.423888888888889","https://en.wikipedia.org/wiki/Sunbury-on-Thames"
"361","","","https://en.wikipedia.orgNA"
"362","51.57","-0.78","https://en.wikipedia.org/wiki/Marlow,_Buckinghamshire"
"363","51.0577777777778","-1.30805555555556","https://en.wikipedia.org/wiki/Hampshire"
"364","51.3680555555556","-0.53","https://en.wikipedia.org/wiki/Ottershaw"
"365","","","https://en.wikipedia.orgNA"
"366","","","https://en.wikipedia.orgNA"
"367","","","https://en.wikipedia.orgNA"
"368","51.0577777777778","-1.30805555555556","https://en.wikipedia.org/wiki/Hampshire"
"369","","","https://en.wikipedia.orgNA"
"370","","","https://en.wikipedia.orgNA"
"371","51.0577777777778","-1.30805555555556","https://en.wikipedia.org/wiki/Hampshire"
"372","51.5216666666667","-0.717777777777778","https://en.wikipedia.org/wiki/Maidenhead"
"373","","","https://en.wikipedia.orgNA"
"374","","","https://en.wikipedia.orgNA"
"375","","","https://en.wikipedia.orgNA"
"376","","","https://en.wikipedia.orgNA"
"377","","","https://en.wikipedia.orgNA"
"378","","","https://en.wikipedia.orgNA"
"379","50.9888888888889","-1.49666666666667","https://en.wikipedia.org/wiki/Romsey,_Hampshire"
"380","51.0577777777778","-1.30805555555556","https://en.wikipedia.org/wiki/Hampshire"
"381","51.3833333333333","-1.3","https://en.wikipedia.org/wiki/Greenham"
"382","51.3666666666667","-0.216666666666667","https://en.wikipedia.org/wiki/Cheam"
"383","","","https://en.wikipedia.orgNA"
"384","","","https://en.wikipedia.orgNA"
"385","","","https://en.wikipedia.orgNA"
"386","51.0577777777778","-1.30805555555556","https://en.wikipedia.org/wiki/Hampshire"
"387","","","https://en.wikipedia.orgNA"
